teamId,teamCity,teamName,building,city,buildingType,gameType,games,wins,losses,win_pct,first_season,last_season
1610612737,Atlanta,Hawks,Georgia Dome,Atlanta,home,Playoffs,7,4,3,0.571,1998,1999
1610612737,Atlanta,Hawks,Georgia Dome,Atlanta,home,Regular Season,66,45,21,0.682,1998,1999
1610612737,Atlanta,Hawks,Golden 1 Center,Sacramento,home,Regular Season,9,4,5,0.444,2017,2026
1610612737,Atlanta,Hawks,HemisFair Arena,San Antonio,home,Regular Season,16,8,8,0.5,1980,1993
1610612737,Atlanta,Hawks,Hubert H. Humphrey Metrodome,Minneapolis,home,Regular Season,1,0,1,0.0,1990,1990
1610612737,Atlanta,Hawks,Intuit Dome,Inglewood,home,Regular Season,2,1,1,0.5,2025,2026
1610612737,Atlanta,Hawks,Izod Center,East Rutherford,home,Regular Season,61,23,38,0.377,1982,2010
1610612737,Atlanta,Hawks,Kaseya Center,Miami,home,Playoffs,6,1,5,0.167,2009,2022
1610612737,Atlanta,Hawks,Kaseya Center,Miami,home,Regular Season,53,13,40,0.245,2000,2026
1610612737,Atlanta,Hawks,Kemper Arena,Kansas City,home,Regular Season,6,0,6,0.0,1980,1985
1610612737,Atlanta,Hawks,KeyArena,Seattle,home,Regular Season,21,8,13,0.381,1986,2008
1610612737,Atlanta,Hawks,Kia Center,Orlando,home,Playoffs,3,1,2,0.333,2011,2011
1610612737,Atlanta,Hawks,Kia Center,Orlando,home,Regular Season,30,17,13,0.567,2011,2026
1610612737,Atlanta,Hawks,Kingdome,Seattle,home,Regular Season,6,1,5,0.167,1980,1985
1610612737,Atlanta,Hawks,LA Memorial Sports Arena,Los Angeles,home,Regular Season,15,13,2,0.867,1985,1999
1610612737,Atlanta,Hawks,Little Caesars Arena,Detroit,home,Regular Season,15,6,9,0.4,2018,2026
1610612737,Atlanta,Hawks,MECCA Arena,Milwaukee,home,Playoffs,5,0,5,0.0,1984,1988
1610612737,Atlanta,Hawks,MECCA Arena,Milwaukee,home,Regular Season,24,4,20,0.167,1980,1988
1610612737,Atlanta,Hawks,Madison Square Garden,New York,home,Playoffs,8,3,5,0.375,1999,2026
1610612737,Atlanta,Hawks,Madison Square Garden,New York,home,Regular Season,95,39,56,0.411,1980,2026
1610612737,Atlanta,Hawks,Market Square Arena,Indianapolis,home,Playoffs,10,3,7,0.3,1987,1996
1610612737,Atlanta,Hawks,Market Square Arena,Indianapolis,home,Regular Season,53,25,28,0.472,1980,1999
1610612737,Atlanta,Hawks,McNichols Sports Arena,Denver,home,Regular Season,19,6,13,0.316,1980,1998
1610612737,Atlanta,Hawks,Memorial Coliseum,Portland,home,Regular Season,16,4,12,0.25,1980,1995
1610612737,Atlanta,Hawks,Miami Arena,Miami,home,Playoffs,2,1,1,0.5,1994,1994
1610612737,Atlanta,Hawks,Miami Arena,Miami,home,Regular Season,21,8,13,0.381,1989,1999
1610612737,Atlanta,Hawks,Moda Center,Portland,home,Regular Season,30,10,20,0.333,1996,2026
1610612737,Atlanta,Hawks,Mortgage Matchup Center,Phoenix,home,Regular Season,33,7,26,0.212,1993,2026
1610612737,Atlanta,Hawks,Oracle Arena,Oakland,home,Regular Season,37,14,23,0.378,1980,2019
1610612737,Atlanta,Hawks,Paycom Center,Oklahoma City,home,Regular Season,19,5,14,0.263,2006,2026
1610612737,Atlanta,Hawks,Pontiac Silverdome,Pontiac,home,Playoffs,4,1,3,0.25,1986,1987
1610612737,Atlanta,Hawks,Pontiac Silverdome,Pontiac,home,Regular Season,27,11,16,0.407,1980,1988
1610612737,Atlanta,Hawks,Prudential Center,Newark,home,Regular Season,4,2,2,0.5,2011,2012
1610612737,Atlanta,Hawks,Pyramid Arena,Memphis,home,Regular Season,3,1,2,0.333,2002,2004
1610612737,Atlanta,Hawks,Reunion Arena,Dallas,home,Regular Season,21,12,9,0.571,1981,2001
1610612737,Atlanta,Hawks,Richfield Coliseum,Richfield,home,Regular Season,42,17,25,0.405,1980,1994
1610612737,Atlanta,Hawks,Rocket Arena,Cleveland,home,Playoffs,6,0,6,0.0,2009,2016
1610612737,Atlanta,Hawks,Rocket Arena,Cleveland,home,Regular Season,59,25,34,0.424,1995,2026
1610612737,Atlanta,Hawks,Rogers Arena,Vancouver,home,Regular Season,5,3,2,0.6,1996,2001
1610612737,Atlanta,Hawks,Rutgers Athletic Center,Piscataway,home,Regular Season,6,3,3,0.5,1980,1981
1610612737,Atlanta,Hawks,Salt Palace,Salt Lake City,home,Regular Season,12,7,5,0.583,1980,1991
1610612737,Atlanta,Hawks,San Diego Sports Arena,San Diego,home,Regular Season,5,1,4,0.2,1980,1984
1610612737,Atlanta,Hawks,San Jose Arena,San Jose,home,Regular Season,1,1,0,1.0,1997,1997
1610612737,Atlanta,Hawks,Scotiabank Arena,Toronto,home,Regular Season,47,17,30,0.362,2000,2026
1610612737,Atlanta,Hawks,SkyDome,Toronto,home,Regular Season,7,7,0,1.0,1996,1999
1610612737,Atlanta,Hawks,Sleep Train Arena,Sacramento,home,Regular Season,27,14,13,0.519,1989,2016
1610612737,Atlanta,Hawks,Smoothie King Center,New Orleans,home,Regular Season,23,12,11,0.522,2003,2026
1610612737,Atlanta,Hawks,Spectrum Center,Charlotte,home,Regular Season,41,16,25,0.39,2006,2026
1610612737,Atlanta,Hawks,State Farm Arena,Atlanta,home,Playoffs,62,35,27,0.565,2008,2026
1610612737,Atlanta,Hawks,State Farm Arena,Atlanta,home,Regular Season,1082,611,471,0.565,2000,2026
1610612737,Atlanta,Hawks,T-Mobile Arena,Las Vegas,neutral,Regular Season,1,0,1,0.0,2025,2025
1610612737,Atlanta,Hawks,TD Garden,Boston,home,Playoffs,13,2,11,0.154,2008,2023
1610612737,Atlanta,Hawks,TD Garden,Boston,home,Regular Season,55,20,35,0.364,1996,2026
1610612737,Atlanta,Hawks,Tacoma Dome,Tacoma,home,Regular Season,1,0,1,0.0,1995,1995
1610612737,Atlanta,Hawks,Target Center,Minneapolis,home,Regular Season,34,16,18,0.471,1991,2026
1610612737,Atlanta,Hawks,The Forum,Inglewood,home,Regular Season,19,2,17,0.105,1980,1998
1610612737,Atlanta,Hawks,The O2 Arena,London,neutral,Regular Season,1,0,1,0.0,2014,2014
1610612737,Atlanta,Hawks,The Omni,Atlanta,home,Playoffs,43,25,18,0.581,1980,1997
1610612737,Atlanta,Hawks,The Omni,Atlanta,home,Regular Season,738,508,230,0.688,1980,1997
1610612737,Atlanta,Hawks,The Palace of Auburn Hills,Auburn Hills,home,Playoffs,7,2,5,0.286,1991,1999
1610612737,Atlanta,Hawks,The Palace of Auburn Hills,Auburn Hills,home,Regular Season,59,18,41,0.305,1989,2017
1610612737,Atlanta,Hawks,The Spectrum,Philadelphia,home,Playoffs,4,0,4,0.0,1980,1982
1610612737,Atlanta,Hawks,The Spectrum,Philadelphia,home,Regular Season,41,20,21,0.488,1980,1996
1610612737,Atlanta,Hawks,The Summit,Houston,home,Regular Season,26,8,18,0.308,1980,2003
1610612737,Atlanta,Hawks,Toyota Center,Houston,home,Regular Season,23,7,16,0.304,2004,2026
1610612737,Atlanta,Hawks,United Center,Chicago,home,Playoffs,6,2,4,0.333,1997,2011
1610612737,Atlanta,Hawks,United Center,Chicago,home,Regular Season,58,22,36,0.379,1995,2026
1610612737,Atlanta,Hawks,Xfinity Mobile Arena,Philadelphia,home,Playoffs,4,3,1,0.75,2021,2021
1610612737,Atlanta,Hawks,Xfinity Mobile Arena,Philadelphia,home,Regular Season,54,23,31,0.426,1997,2026
1610612748,Miami,Heat,Alamodome,San Antonio,home,Regular Season,8,1,7,0.125,1994,2002
1610612748,Miami,Heat,Amalie Arena,Tampa,home,Regular Season,2,1,1,0.5,2021,2021
1610612748,Miami,Heat,American Airlines Center,Dallas,home,Playoffs,6,2,4,0.333,2006,2011
1610612748,Miami,Heat,American Airlines Center,Dallas,home,Regular Season,25,10,15,0.4,2002,2026
1610612748,Miami,Heat,Amway Arena,Orlando,home,Playoffs,2,0,2,0.0,1997,1997
1610612748,Miami,Heat,Amway Arena,Orlando,home,Regular Season,42,19,23,0.452,1990,2010
1610612748,Miami,Heat,Arena CDMX,Mexico City,neutral,Regular Season,1,1,0,1.0,2025,2025
1610612748,Miami,Heat,Arizona Veterans Memorial Coliseum,Phoenix,home,Regular Season,5,0,5,0.0,1989,1992
1610612748,Miami,Heat,Ball Arena,Denver,home,Playoffs,3,1,2,0.333,2023,2023
1610612748,Miami,Heat,Ball Arena,Denver,home,Regular Season,27,7,20,0.259,2000,2026
1610612748,Miami,Heat,Barclays Center,Brooklyn,home,Playoffs,2,1,1,0.5,2014,2014
1610612748,Miami,Heat,Barclays Center,Brooklyn,home,Regular Season,24,14,10,0.583,2013,2026
1610612748,Miami,Heat,Boston Garden,Boston,home,Regular Season,15,2,13,0.133,1989,1995
1610612748,Miami,Heat,Bradley Center,Milwaukee,home,Playoffs,2,2,0,1.0,2013,2013
1610612748,Miami,Heat,Bradley Center,Milwaukee,home,Regular Season,55,33,22,0.6,1989,2018
1610612748,Miami,Heat,Capital Centre,Landover,home,Regular Season,19,9,10,0.474,1989,1997
1610612748,Miami,Heat,Capital One Arena,Washington,home,Playoffs,2,2,0,1.0,2005,2005
1610612748,Miami,Heat,Capital One Arena,Washington,home,Regular Season,56,37,19,0.661,1998,2026
1610612748,Miami,Heat,Charlotte Coliseum,Charlotte,home,Playoffs,1,0,1,0.0,2001,2001
1610612748,Miami,Heat,Charlotte Coliseum,Charlotte,home,Regular Season,27,11,16,0.407,1989,2005
1610612748,Miami,Heat,Chase Center,San Francisco,home,Regular Season,7,3,4,0.429,2020,2026
1610612748,Miami,Heat,Chicago Stadium,Chicago,home,Playoffs,2,0,2,0.0,1992,1992
1610612748,Miami,Heat,Chicago Stadium,Chicago,home,Regular Season,11,2,9,0.182,1989,1994
1610612748,Miami,Heat,Crypto.com Arena,Los Angeles,home,Regular Season,52,19,33,0.365,2000,2026
1610612748,Miami,Heat,Delta Center,Salt Lake City,home,Regular Season,35,15,20,0.429,1992,2026
1610612748,Miami,Heat,FedExForum,Memphis,home,Regular Season,21,9,12,0.429,2005,2026
1610612748,Miami,Heat,Fiserv Forum,Milwaukee,home,Playoffs,5,2,3,0.4,2021,2023
1610612748,Miami,Heat,Fiserv Forum,Milwaukee,home,Regular Season,13,2,11,0.154,2019,2026
1610612748,Miami,Heat,Frost Bank Center,San Antonio,home,Playoffs,6,2,4,0.333,2013,2014
1610612748,Miami,Heat,Frost Bank Center,San Antonio,home,Regular Season,22,7,15,0.318,2003,2026
1610612748,Miami,Heat,Gainbridge Fieldhouse,Indianapolis,home,Playoffs,12,4,8,0.333,2004,2014
1610612748,Miami,Heat,Gainbridge Fieldhouse,Indianapolis,home,Regular Season,46,12,34,0.261,2000,2026
1610612748,Miami,Heat,Georgia Dome,Atlanta,home,Regular Season,3,2,1,0.667,1998,1999
1610612748,Miami,Heat,Golden 1 Center,Sacramento,home,Regular Season,10,4,6,0.4,2017,2026
1610612748,Miami,Heat,HemisFair Arena,San Antonio,home,Regular Season,7,0,7,0.0,1989,1993
1610612748,Miami,Heat,Hubert H. Humphrey Metrodome,Minneapolis,home,Regular Season,1,1,0,1.0,1990,1990
1610612748,Miami,Heat,Intuit Dome,Inglewood,home,Regular Season,2,1,1,0.5,2025,2026
1610612748,Miami,Heat,Izod Center,East Rutherford,home,Playoffs,4,4,0,1.0,2005,2006
1610612748,Miami,Heat,Izod Center,East Rutherford,home,Regular Season,45,20,25,0.444,1989,2010
1610612748,Miami,Heat,Kaseya Center,Miami,home,Playoffs,124,86,38,0.694,2000,2025
1610612748,Miami,Heat,Kaseya Center,Miami,home,Regular Season,1083,692,391,0.639,2000,2026
1610612748,Miami,Heat,KeyArena,Seattle,home,Regular Season,19,5,14,0.263,1989,2008
1610612748,Miami,Heat,Kia Center,Orlando,home,Regular Season,33,17,16,0.515,2011,2026
1610612748,Miami,Heat,LA Memorial Sports Arena,Los Angeles,home,Regular Season,11,9,2,0.818,1989,1998
1610612748,Miami,Heat,Little Caesars Arena,Detroit,home,Regular Season,14,8,6,0.571,2018,2026
1610612748,Miami,Heat,Madison Square Garden,New York,home,Playoffs,15,6,9,0.4,1997,2023
1610612748,Miami,Heat,Madison Square Garden,New York,home,Regular Season,72,29,43,0.403,1989,2026
1610612748,Miami,Heat,Market Square Arena,Indianapolis,home,Regular Season,21,3,18,0.143,1989,1999
1610612748,Miami,Heat,McNichols Sports Arena,Denver,home,Regular Season,12,6,6,0.5,1989,1998
1610612748,Miami,Heat,Memorial Coliseum,Portland,home,Regular Season,8,0,8,0.0,1989,1995
1610612748,Miami,Heat,Miami Arena,Miami,home,Playoffs,19,10,9,0.526,1992,1999
1610612748,Miami,Heat,Miami Arena,Miami,home,Regular Season,435,242,193,0.556,1989,1999
1610612748,Miami,Heat,Moda Center,Portland,home,Regular Season,30,17,13,0.567,1996,2026
1610612748,Miami,Heat,Mortgage Matchup Center,Phoenix,home,Regular Season,32,17,15,0.531,1993,2026
1610612748,Miami,Heat,Oracle Arena,Oakland,home,Regular Season,30,11,19,0.367,1989,2019
1610612748,Miami,Heat,Orlando Bubble,Bay Lake,bubble,Playoffs,21,14,7,0.667,2021,2021
1610612748,Miami,Heat,Orlando Bubble,Bay Lake,bubble,Regular Season,8,3,5,0.375,2021,2021
1610612748,Miami,Heat,Paycom Center,Oklahoma City,home,Playoffs,2,1,1,0.5,2012,2012
1610612748,Miami,Heat,Paycom Center,Oklahoma City,home,Regular Season,20,9,11,0.45,2006,2026
1610612748,Miami,Heat,Prudential Center,Newark,home,Regular Season,4,4,0,1.0,2011,2012
1610612748,Miami,Heat,Pyramid Arena,Memphis,home,Regular Season,3,1,2,0.333,2002,2004
1610612748,Miami,Heat,Reunion Arena,Dallas,home,Regular Season,14,8,6,0.571,1989,2001
1610612748,Miami,Heat,Richfield Coliseum,Richfield,home,Regular Season,11,1,10,0.091,1989,1994
1610612748,Miami,Heat,Rocket Arena,Cleveland,home,Playoffs,2,0,2,0.0,2025,2025
1610612748,Miami,Heat,Rocket Arena,Cleveland,home,Regular Season,56,29,27,0.518,1995,2026
1610612748,Miami,Heat,Rogers Arena,Vancouver,home,Regular Season,5,4,1,0.8,1996,2001
1610612748,Miami,Heat,Salt Palace,Salt Lake City,home,Regular Season,5,0,5,0.0,1989,1991
1610612748,Miami,Heat,San Jose Arena,San Jose,home,Regular Season,1,1,0,1.0,1997,1997
1610612748,Miami,Heat,Scotiabank Arena,Toronto,home,Playoffs,4,1,3,0.25,2016,2016
1610612748,Miami,Heat,Scotiabank Arena,Toronto,home,Regular Season,47,20,27,0.426,2000,2026
1610612748,Miami,Heat,SkyDome,Toronto,home,Regular Season,6,5,1,0.833,1996,1999
1610612748,Miami,Heat,Sleep Train Arena,Sacramento,home,Regular Season,27,13,14,0.481,1989,2016
1610612748,Miami,Heat,Smoothie King Center,New Orleans,home,Playoffs,3,0,3,0.0,2004,2004
1610612748,Miami,Heat,Smoothie King Center,New Orleans,home,Regular Season,23,11,12,0.478,2003,2026
1610612748,Miami,Heat,Spectrum Center,Charlotte,home,Playoffs,5,3,2,0.6,2014,2016
1610612748,Miami,Heat,Spectrum Center,Charlotte,home,Regular Season,38,23,15,0.605,2006,2026
1610612748,Miami,Heat,State Farm Arena,Atlanta,home,Playoffs,6,2,4,0.333,2009,2022
1610612748,Miami,Heat,State Farm Arena,Atlanta,home,Regular Season,53,27,26,0.509,2000,2026
1610612748,Miami,Heat,TD Garden,Boston,home,Playoffs,18,8,10,0.444,2010,2024
1610612748,Miami,Heat,TD Garden,Boston,home,Regular Season,55,22,33,0.4,1996,2026
1610612748,Miami,Heat,Tacoma Dome,Tacoma,home,Regular Season,1,0,1,0.0,1995,1995
1610612748,Miami,Heat,Target Center,Minneapolis,home,Regular Season,36,16,20,0.444,1991,2026
1610612748,Miami,Heat,The Forum,Inglewood,home,Regular Season,11,1,10,0.091,1989,1998
1610612748,Miami,Heat,The Omni,Atlanta,home,Playoffs,3,1,2,0.333,1994,1994
1610612748,Miami,Heat,The Omni,Atlanta,home,Regular Season,16,2,14,0.125,1989,1997
1610612748,Miami,Heat,The Palace of Auburn Hills,Auburn Hills,home,Playoffs,7,3,4,0.429,2000,2006
1610612748,Miami,Heat,The Palace of Auburn Hills,Auburn Hills,home,Regular Season,54,25,29,0.463,1989,2017
1610612748,Miami,Heat,The Spectrum,Philadelphia,home,Regular Season,18,3,15,0.167,1989,1996
1610612748,Miami,Heat,The Summit,Houston,home,Regular Season,16,7,9,0.438,1989,2003
1610612748,Miami,Heat,Toyota Center,Houston,home,Regular Season,22,10,12,0.455,2004,2026
1610612748,Miami,Heat,United Center,Chicago,home,Playoffs,15,5,10,0.333,1996,2013
1610612748,Miami,Heat,United Center,Chicago,home,Regular Season,57,27,30,0.474,1995,2026
1610612748,Miami,Heat,Xfinity Mobile Arena,Philadelphia,home,Playoffs,8,3,5,0.375,2011,2022
1610612748,Miami,Heat,Xfinity Mobile Arena,Philadelphia,home,Regular Season,55,27,28,0.491,1997,2026
1610612766,Charlotte,Hornets,Alamodome,San Antonio,home,Regular Season,8,3,5,0.375,1994,2002
1610612766,Charlotte,Hornets,Amalie Arena,Tampa,home,Regular Season,2,0,2,0.0,2021,2021
1610612766,Charlotte,Hornets,American Airlines Center,Dallas,home,Regular Season,23,7,16,0.304,2002,2026
1610612766,Charlotte,Hornets,Amway Arena,Orlando,home,Playoffs,4,2,2,0.5,2002,2010
1610612766,Charlotte,Hornets,Amway Arena,Orlando,home,Regular Season,35,12,23,0.343,1990,2010
1610612766,Charlotte,Hornets,Arizona Veterans Memorial Coliseum,Phoenix,home,Regular Season,5,1,4,0.2,1989,1992
1610612766,Charlotte,Hornets,Ball Arena,Denver,home,Regular Season,24,7,17,0.292,2000,2026
1610612766,Charlotte,Hornets,Barclays Center,Brooklyn,home,Regular Season,25,11,14,0.44,2013,2026
1610612766,Charlotte,Hornets,Boston Garden,Boston,home,Playoffs,2,1,1,0.5,1993,1993
1610612766,Charlotte,Hornets,Boston Garden,Boston,home,Regular Season,14,4,10,0.286,1989,1995
1610612766,Charlotte,Hornets,Bradley Center,Milwaukee,home,Playoffs,4,1,3,0.25,2001,2001
1610612766,Charlotte,Hornets,Bradley Center,Milwaukee,home,Regular Season,54,23,31,0.426,1989,2018
1610612766,Charlotte,Hornets,Capital Centre,Landover,home,Regular Season,18,8,10,0.444,1989,1997
1610612766,Charlotte,Hornets,Capital One Arena,Washington,home,Regular Season,53,22,31,0.415,1998,2026
1610612766,Charlotte,Hornets,Charlotte Coliseum,Charlotte,home,Playoffs,21,12,9,0.571,1993,2002
1610612766,Charlotte,Hornets,Charlotte Coliseum,Charlotte,home,Regular Season,599,339,260,0.566,1989,2005
1610612766,Charlotte,Hornets,Chase Center,San Francisco,home,Regular Season,7,1,6,0.143,2020,2026
1610612766,Charlotte,Hornets,Chicago Stadium,Chicago,home,Regular Season,12,1,11,0.083,1989,1994
1610612766,Charlotte,Hornets,Crypto.com Arena,Los Angeles,home,Regular Season,46,13,33,0.283,2000,2026
1610612766,Charlotte,Hornets,Delta Center,Salt Lake City,home,Regular Season,31,7,24,0.226,1992,2026
1610612766,Charlotte,Hornets,FedExForum,Memphis,home,Regular Season,21,9,12,0.429,2005,2026
1610612766,Charlotte,Hornets,Fiserv Forum,Milwaukee,home,Regular Season,13,2,11,0.154,2019,2026
1610612766,Charlotte,Hornets,Frost Bank Center,San Antonio,home,Regular Season,22,6,16,0.273,2005,2026
1610612766,Charlotte,Hornets,Gainbridge Fieldhouse,Indianapolis,home,Regular Season,46,14,32,0.304,2000,2026
1610612766,Charlotte,Hornets,Georgia Dome,Atlanta,home,Playoffs,2,1,1,0.5,1998,1998
1610612766,Charlotte,Hornets,Georgia Dome,Atlanta,home,Regular Season,4,0,4,0.0,1998,1999
1610612766,Charlotte,Hornets,Golden 1 Center,Sacramento,home,Regular Season,10,7,3,0.7,2017,2026
1610612766,Charlotte,Hornets,HemisFair Arena,San Antonio,home,Regular Season,6,3,3,0.5,1989,1993
1610612766,Charlotte,Hornets,Hubert H. Humphrey Metrodome,Minneapolis,home,Regular Season,2,0,2,0.0,1990,1990
1610612766,Charlotte,Hornets,Intuit Dome,Inglewood,home,Regular Season,1,0,1,0.0,2026,2026
1610612766,Charlotte,Hornets,Izod Center,East Rutherford,home,Playoffs,3,0,3,0.0,2002,2002
1610612766,Charlotte,Hornets,Izod Center,East Rutherford,home,Regular Season,38,15,23,0.395,1989,2010
1610612766,Charlotte,Hornets,Kaseya Center,Miami,home,Playoffs,8,3,5,0.375,2001,2016
1610612766,Charlotte,Hornets,Kaseya Center,Miami,home,Regular Season,49,12,37,0.245,2000,2026
1610612766,Charlotte,Hornets,KeyArena,Seattle,home,Regular Season,17,4,13,0.235,1989,2008
1610612766,Charlotte,Hornets,Kia Center,Orlando,home,Regular Season,30,17,13,0.567,2011,2026
1610612766,Charlotte,Hornets,LA Memorial Sports Arena,Los Angeles,home,Regular Season,11,5,6,0.455,1989,1998
1610612766,Charlotte,Hornets,Little Caesars Arena,Detroit,home,Regular Season,15,8,7,0.533,2018,2026
1610612766,Charlotte,Hornets,Madison Square Garden,New York,home,Playoffs,5,0,5,0.0,1993,1997
1610612766,Charlotte,Hornets,Madison Square Garden,New York,home,Regular Season,64,21,43,0.328,1989,2026
1610612766,Charlotte,Hornets,Market Square Arena,Indianapolis,home,Regular Season,23,5,18,0.217,1989,1999
1610612766,Charlotte,Hornets,McNichols Sports Arena,Denver,home,Regular Season,12,5,7,0.417,1989,1998
1610612766,Charlotte,Hornets,Memorial Coliseum,Portland,home,Regular Season,8,2,6,0.25,1989,1995
1610612766,Charlotte,Hornets,Miami Arena,Miami,home,Regular Season,18,7,11,0.389,1989,1999
1610612766,Charlotte,Hornets,Moda Center,Portland,home,Regular Season,28,6,22,0.214,1996,2026
1610612766,Charlotte,Hornets,Mortgage Matchup Center,Phoenix,home,Regular Season,31,9,22,0.29,1993,2026
1610612766,Charlotte,Hornets,Oracle Arena,Oakland,home,Regular Season,28,10,18,0.357,1989,2019
1610612766,Charlotte,Hornets,Paycom Center,Oklahoma City,home,Regular Season,19,6,13,0.316,2006,2026
1610612766,Charlotte,Hornets,Prudential Center,Newark,home,Regular Season,4,2,2,0.5,2011,2012
1610612766,Charlotte,Hornets,Pyramid Arena,Memphis,home,Regular Season,1,1,0,1.0,2002,2002
1610612766,Charlotte,Hornets,Reunion Arena,Dallas,home,Regular Season,13,5,8,0.385,1989,2001
1610612766,Charlotte,Hornets,Richfield Coliseum,Richfield,home,Regular Season,13,0,13,0.0,1989,1994
1610612766,Charlotte,Hornets,Rocket Arena,Cleveland,home,Regular Season,54,17,37,0.315,1995,2026
1610612766,Charlotte,Hornets,Rogers Arena,Vancouver,home,Regular Season,5,4,1,0.8,1996,2001
1610612766,Charlotte,Hornets,Salt Palace,Salt Lake City,home,Regular Season,5,1,4,0.2,1989,1991
1610612766,Charlotte,Hornets,San Jose Arena,San Jose,home,Regular Season,1,1,0,1.0,1997,1997
1610612766,Charlotte,Hornets,Scotiabank Arena,Toronto,home,Regular Season,44,15,29,0.341,2000,2026
1610612766,Charlotte,Hornets,SkyDome,Toronto,home,Regular Season,8,5,3,0.625,1996,1999
1610612766,Charlotte,Hornets,Sleep Train Arena,Sacramento,home,Regular Season,26,10,16,0.385,1989,2016
1610612766,Charlotte,Hornets,Smoothie King Center,New Orleans,home,Regular Season,19,5,14,0.263,2005,2026
1610612766,Charlotte,Hornets,Spectrum Center,Charlotte,home,Playoffs,7,2,5,0.286,2010,2016
1610612766,Charlotte,Hornets,Spectrum Center,Charlotte,home,Regular Season,835,401,434,0.48,2006,2026
1610612766,Charlotte,Hornets,State Farm Arena,Atlanta,home,Regular Season,48,20,28,0.417,2000,2026
1610612766,Charlotte,Hornets,TD Garden,Boston,home,Regular Season,51,17,34,0.333,1996,2026
1610612766,Charlotte,Hornets,Tacoma Dome,Tacoma,home,Regular Season,1,1,0,1.0,1995,1995
1610612766,Charlotte,Hornets,Target Center,Minneapolis,home,Regular Season,33,18,15,0.545,1991,2026
1610612766,Charlotte,Hornets,The Forum,Inglewood,home,Regular Season,12,4,8,0.333,1989,1999
1610612766,Charlotte,Hornets,The Omni,Atlanta,home,Regular Season,20,8,12,0.4,1989,1997
1610612766,Charlotte,Hornets,The Palace of Auburn Hills,Auburn Hills,home,Regular Season,51,20,31,0.392,1989,2017
1610612766,Charlotte,Hornets,The Spectrum,Philadelphia,home,Regular Season,16,9,7,0.562,1989,1996
1610612766,Charlotte,Hornets,The Summit,Houston,home,Regular Season,14,3,11,0.214,1989,2002
1610612766,Charlotte,Hornets,Toyota Center,Houston,home,Regular Season,22,5,17,0.227,2005,2026
1610612766,Charlotte,Hornets,United Center,Chicago,home,Playoffs,5,1,4,0.2,1995,1998
1610612766,Charlotte,Hornets,United Center,Chicago,home,Regular Season,54,18,36,0.333,1995,2026
1610612766,Charlotte,Hornets,Xfinity Mobile Arena,Philadelphia,home,Playoffs,2,0,2,0.0,2000,2000
1610612766,Charlotte,Hornets,Xfinity Mobile Arena,Philadelphia,home,Regular Season,48,13,35,0.271,1997,2026
1610612762,Utah,Jazz,ARCO Arena I,Sacramento,home,Regular Season,9,7,2,0.778,1986,1988
1610612762,Utah,Jazz,Alamodome,San Antonio,home,Playoffs,7,3,4,0.429,1994,1998
1610612762,Utah,Jazz,Alamodome,San Antonio,home,Regular Season,19,7,12,0.368,1994,2002
1610612762,Utah,Jazz,Amalie Arena,Tampa,home,Regular Season,1,1,0,1.0,2021,2021
1610612762,Utah,Jazz,American Airlines Center,Dallas,home,Playoffs,3,1,2,0.333,2022,2022
1610612762,Utah,Jazz,American Airlines Center,Dallas,home,Regular Season,44,8,36,0.182,2002,2026
1610612762,Utah,Jazz,Amway Arena,Orlando,home,Regular Season,22,10,12,0.455,1990,2010
1610612762,Utah,Jazz,Arizona Veterans Memorial Coliseum,Phoenix,home,Playoffs,7,2,5,0.286,1984,1991
1610612762,Utah,Jazz,Arizona Veterans Memorial Coliseum,Phoenix,home,Regular Season,31,3,28,0.097,1980,1992
1610612762,Utah,Jazz,Ball Arena,Denver,home,Playoffs,3,1,2,0.333,2010,2010
1610612762,Utah,Jazz,Ball Arena,Denver,home,Regular Season,53,19,34,0.358,2000,2026
1610612762,Utah,Jazz,Barclays Center,Brooklyn,home,Regular Season,14,8,6,0.571,2013,2026
1610612762,Utah,Jazz,Boston Garden,Boston,home,Regular Season,16,3,13,0.188,1980,1995
1610612762,Utah,Jazz,Bradley Center,Milwaukee,home,Regular Season,28,15,13,0.536,1989,2018
1610612762,Utah,Jazz,Capital Centre,Landover,home,Regular Season,18,12,6,0.667,1980,1997
1610612762,Utah,Jazz,Capital One Arena,Washington,home,Regular Season,28,15,13,0.536,1998,2026
1610612762,Utah,Jazz,Charlotte Coliseum,Charlotte,home,Regular Season,16,9,7,0.562,1989,2005
1610612762,Utah,Jazz,Chase Center,San Francisco,home,Regular Season,13,2,11,0.154,2020,2026
1610612762,Utah,Jazz,Chicago Stadium,Chicago,home,Regular Season,17,7,10,0.412,1980,1994
1610612762,Utah,Jazz,Crypto.com Arena,Los Angeles,home,Playoffs,15,3,12,0.2,2008,2021
1610612762,Utah,Jazz,Crypto.com Arena,Los Angeles,home,Regular Season,94,36,58,0.383,2000,2026
1610612762,Utah,Jazz,Delta Center,Salt Lake City,home,Playoffs,115,78,37,0.678,1992,2022
1610612762,Utah,Jazz,Delta Center,Salt Lake City,home,Regular Season,1394,945,449,0.678,1992,2026
1610612762,Utah,Jazz,FedExForum,Memphis,home,Playoffs,2,2,0,1.0,2021,2021
1610612762,Utah,Jazz,FedExForum,Memphis,home,Regular Season,38,16,22,0.421,2005,2026
