season,building,teamId,teamCity,teamName,games,mean_delta
1998,Mortgage Matchup Center,1610612763,Vancouver,Grizzlies,2,0.0
1998,Mortgage Matchup Center,1610612764,Washington,Wizards,1,0.0
1998,Mortgage Matchup Center,1610612765,Detroit,Pistons,1,0.0
1998,Mortgage Matchup Center,1610612766,Charlotte,Hornets,1,0.0
1998,Oracle Arena,1610612747,Los Angeles,Lakers,1,7876.5
1998,Oracle Arena,1610612741,Chicago,Bulls,1,7858.9
1998,Oracle Arena,1610612748,Miami,Heat,1,2767.2
1998,Oracle Arena,1610612750,Minnesota,Timberwolves,2,2740.9
1998,Oracle Arena,1610612763,Vancouver,Grizzlies,2,2311.8
1998,Oracle Arena,1610612754,Indiana,Pacers,1,1001.2
1998,Oracle Arena,1610612738,Boston,Celtics,1,975.5
1998,Oracle Arena,1610612761,Toronto,Raptors,1,913.7
1998,Oracle Arena,1610612762,Utah,Jazz,2,693.7
1998,Oracle Arena,1610612760,Seattle,SuperSonics,2,585.5
1998,Oracle Arena,1610612752,New York,Knicks,1,358.3
1998,Oracle Arena,1610612745,Houston,Rockets,2,126.5
1998,Oracle Arena,1610612756,Phoenix,Suns,1,72.9
1998,Oracle Arena,1610612737,Atlanta,Hawks,1,-1188.2
1998,Oracle Arena,1610612765,Detroit,Pistons,1,-1594.1
1998,Oracle Arena,1610612758,Sacramento,Kings,1,-1630.2
1998,Oracle Arena,1610612743,Denver,Nuggets,1,-1650.8
1998,Oracle Arena,1610612739,Cleveland,Cavaliers,1,-1660.0
1998,Oracle Arena,1610612757,Portland,Trail Blazers,1,-1835.2
1998,Oracle Arena,1610612759,San Antonio,Spurs,2,-1879.5
1998,Oracle Arena,1610612753,Orlando,Magic,1,-2155.6
1998,Oracle Arena,1610612746,Los Angeles,Clippers,2,-2514.2
1998,Oracle Arena,1610612751,New Jersey,Nets,1,-2573.9
1998,Oracle Arena,1610612749,Milwaukee,Bucks,1,-2869.6
1998,Oracle Arena,1610612766,Charlotte,Hornets,1,-2927.3
1998,Oracle Arena,1610612742,Dallas,Mavericks,2,-2934.5
1998,Reunion Arena,1610612745,Houston,Rockets,2,6258.0
1998,Reunion Arena,1610612741,Chicago,Bulls,1,5143.5
1998,Reunion Arena,1610612748,Miami,Heat,1,3757.0
1998,Reunion Arena,1610612747,Los Angeles,Lakers,2,2736.1
1998,Reunion Arena,1610612754,Indiana,Pacers,1,2320.1
1998,Reunion Arena,1610612751,New Jersey,Nets,1,1084.8
1998,Reunion Arena,1610612760,Seattle,SuperSonics,2,998.9
1998,Reunion Arena,1610612766,Charlotte,Hornets,1,771.1
1998,Reunion Arena,1610612762,Utah,Jazz,1,523.2
1998,Reunion Arena,1610612761,Toronto,Raptors,1,74.7
1998,Reunion Arena,1610612750,Minnesota,Timberwolves,2,47.5
1998,Reunion Arena,1610612744,Golden State,Warriors,2,-319.7
1998,Reunion Arena,1610612758,Sacramento,Kings,1,-376.8
1998,Reunion Arena,1610612763,Vancouver,Grizzlies,2,-604.1
1998,Reunion Arena,1610612752,New York,Knicks,1,-605.2
1998,Reunion Arena,1610612757,Portland,Trail Blazers,2,-1030.5
1998,Reunion Arena,1610612764,Washington,Wizards,1,-1083.5
1998,Reunion Arena,1610612738,Boston,Celtics,1,-1185.3
1998,Reunion Arena,1610612759,San Antonio,Spurs,2,-1323.6
1998,Reunion Arena,1610612756,Phoenix,Suns,2,-1856.9
1998,Reunion Arena,1610612743,Denver,Nuggets,2,-2057.5
1998,Reunion Arena,1610612753,Orlando,Magic,1,-2657.2
1998,Reunion Arena,1610612737,Atlanta,Hawks,1,-3172.5
1998,Reunion Arena,1610612746,Los Angeles,Clippers,2,-3332.4
1998,Reunion Arena,1610612739,Cleveland,Cavaliers,1,-3625.1
1998,Rocket Arena,1610612741,Chicago,Bulls,2,3787.3
1998,Rocket Arena,1610612747,Los Angeles,Lakers,1,3787.3
1998,Rocket Arena,1610612765,Detroit,Pistons,2,3038.0
1998,Rocket Arena,1610612752,New York,Knicks,2,2594.7
1998,Rocket Arena,1610612762,Utah,Jazz,1,2363.7
1998,Rocket Arena,1610612766,Charlotte,Hornets,2,2244.9
1998,Rocket Arena,1610612755,Philadelphia,76ers,2,2076.3
1998,Rocket Arena,1610612759,San Antonio,Spurs,1,959.7
1998,Rocket Arena,1610612748,Miami,Heat,2,670.2
1998,Rocket Arena,1610612738,Boston,Celtics,2,187.3
1998,Rocket Arena,1610612760,Seattle,SuperSonics,1,171.9
1998,Rocket Arena,1610612754,Indiana,Pacers,2,0.0
1998,Rocket Arena,1610612761,Toronto,Raptors,2,-452.0
1998,Rocket Arena,1610612764,Washington,Wizards,1,-703.5
1998,Rocket Arena,1610612746,Los Angeles,Clippers,1,-1310.3
1998,Rocket Arena,1610612745,Houston,Rockets,1,-1516.0
1998,Rocket Arena,1610612743,Denver,Nuggets,1,-1570.5
1998,Rocket Arena,1610612757,Portland,Trail Blazers,1,-1666.2
1998,Rocket Arena,1610612737,Atlanta,Hawks,2,-1794.8
1998,Rocket Arena,1610612753,Orlando,Magic,2,-2042.1
1998,Rocket Arena,1610612751,New Jersey,Nets,2,-2571.9
1998,Rocket Arena,1610612749,Milwaukee,Bucks,1,-2659.8
1998,Rocket Arena,1610612744,Golden State,Warriors,1,-2844.9
1998,Rocket Arena,1610612750,Minnesota,Timberwolves,1,-3125.7
1998,Rocket Arena,1610612756,Phoenix,Suns,1,-3465.2
1998,Rocket Arena,1610612758,Sacramento,Kings,1,-3896.1
1998,Rogers Arena,1610612741,Chicago,Bulls,1,3105.6
1998,Rogers Arena,1610612749,Milwaukee,Bucks,1,1537.3
1998,Rogers Arena,1610612752,New York,Knicks,1,1500.3
1998,Rogers Arena,1610612747,Los Angeles,Lakers,2,1274.4
1998,Rogers Arena,1610612762,Utah,Jazz,2,1138.8
1998,Rogers Arena,1610612760,Seattle,SuperSonics,2,1015.1
1998,Rogers Arena,1610612751,New Jersey,Nets,1,949.8
1998,Rogers Arena,1610612738,Boston,Celtics,1,548.3
1998,Rogers Arena,1610612759,San Antonio,Spurs,2,523.1
1998,Rogers Arena,1610612756,Phoenix,Suns,2,488.2
1998,Rogers Arena,1610612764,Washington,Wizards,1,-65.9
1998,Rogers Arena,1610612761,Toronto,Raptors,1,-73.1
1998,Rogers Arena,1610612742,Dallas,Mavericks,2,-101.3
1998,Rogers Arena,1610612743,Denver,Nuggets,2,-255.9
1998,Rogers Arena,1610612745,Houston,Rockets,1,-564.0
1998,Rogers Arena,1610612739,Cleveland,Cavaliers,1,-627.7
1998,Rogers Arena,1610612744,Golden State,Warriors,2,-670.3
1998,Rogers Arena,1610612755,Philadelphia,76ers,1,-692.4
1998,Rogers Arena,1610612737,Atlanta,Hawks,1,-819.7
1998,Rogers Arena,1610612746,Los Angeles,Clippers,2,-917.3
1998,Rogers Arena,1610612766,Charlotte,Hornets,1,-943.0
1998,Rogers Arena,1610612750,Minnesota,Timberwolves,2,-988.7
1998,Rogers Arena,1610612757,Portland,Trail Blazers,1,-1022.1
1998,Rogers Arena,1610612754,Indiana,Pacers,1,-1103.2
1998,Rogers Arena,1610612753,Orlando,Magic,1,-1129.9
1998,Rogers Arena,1610612758,Sacramento,Kings,2,-1167.4
1998,Rogers Arena,1610612765,Detroit,Pistons,1,-1277.8
1998,SkyDome,1610612741,Chicago,Bulls,2,15468.1
1998,SkyDome,1610612752,New York,Knicks,2,1918.2
1998,SkyDome,1610612759,San Antonio,Spurs,1,1561.8
1998,SkyDome,1610612765,Detroit,Pistons,2,416.5
1998,SkyDome,1610612763,Vancouver,Grizzlies,1,284.3
1998,SkyDome,1610612753,Orlando,Magic,1,226.7
1998,SkyDome,1610612744,Golden State,Warriors,1,-32.5
1998,SkyDome,1610612737,Atlanta,Hawks,1,-112.7
1998,SkyDome,1610612748,Miami,Heat,2,-160.5
1998,SkyDome,1610612762,Utah,Jazz,1,-213.5
1998,SkyDome,1610612745,Houston,Rockets,1,-288.6
1998,SkyDome,1610612754,Indiana,Pacers,2,-802.9
1998,SkyDome,1610612750,Minnesota,Timberwolves,1,-902.6
1998,SkyDome,1610612738,Boston,Celtics,2,-1129.9
1998,SkyDome,1610612760,Seattle,SuperSonics,1,-1230.7
1998,SkyDome,1610612764,Washington,Wizards,1,-1256.5
1998,SkyDome,1610612766,Charlotte,Hornets,2,-1283.7
1998,SkyDome,1610612746,Los Angeles,Clippers,1,-1627.8
1998,SkyDome,1610612757,Portland,Trail Blazers,1,-1650.4
1998,SkyDome,1610612749,Milwaukee,Bucks,2,-2091.7
1998,SkyDome,1610612755,Philadelphia,76ers,1,-2136.9
1998,SkyDome,1610612756,Phoenix,Suns,1,-2377.6
1998,SkyDome,1610612742,Dallas,Mavericks,1,-2431.1
1998,SkyDome,1610612739,Cleveland,Cavaliers,2,-2490.7
1998,SkyDome,1610612751,New Jersey,Nets,2,-2492.8
1998,SkyDome,1610612758,Sacramento,Kings,1,-2513.4
1998,Sleep Train Arena,1610612741,Chicago,Bulls,1,2694.9
1998,Sleep Train Arena,1610612747,Los Angeles,Lakers,1,2694.9
1998,Sleep Train Arena,1610612748,Miami,Heat,1,2694.9
1998,Sleep Train Arena,1610612745,Houston,Rockets,2,2001.1
1998,Sleep Train Arena,1610612746,Los Angeles,Clippers,1,1194.2
1998,Sleep Train Arena,1610612759,San Antonio,Spurs,2,908.8
1998,Sleep Train Arena,1610612750,Minnesota,Timberwolves,2,865.6
1998,Sleep Train Arena,1610612760,Seattle,SuperSonics,2,546.2
1998,Sleep Train Arena,1610612754,Indiana,Pacers,1,409.4
1998,Sleep Train Arena,1610612752,New York,Knicks,1,359.0
1998,Sleep Train Arena,1610612765,Detroit,Pistons,1,77.2
1998,Sleep Train Arena,1610612763,Vancouver,Grizzlies,2,-72.0
1998,Sleep Train Arena,1610612755,Philadelphia,76ers,1,-102.8
1998,Sleep Train Arena,1610612757,Portland,Trail Blazers,2,-349.7
1998,Sleep Train Arena,1610612756,Phoenix,Suns,2,-507.1
1998,Sleep Train Arena,1610612761,Toronto,Raptors,1,-542.0
1998,Sleep Train Arena,1610612762,Utah,Jazz,2,-577.0
1998,Sleep Train Arena,1610612753,Orlando,Magic,1,-703.5
1998,Sleep Train Arena,1610612739,Cleveland,Cavaliers,1,-1002.8
1998,Sleep Train Arena,1610612744,Golden State,Warriors,2,-1143.7
1998,Sleep Train Arena,1610612737,Atlanta,Hawks,1,-1354.6
1998,Sleep Train Arena,1610612749,Milwaukee,Bucks,1,-1450.3
1998,Sleep Train Arena,1610612743,Denver,Nuggets,2,-1454.4
1998,Sleep Train Arena,1610612766,Charlotte,Hornets,1,-1462.6
1998,Sleep Train Arena,1610612751,New Jersey,Nets,1,-1851.4
1998,Sleep Train Arena,1610612742,Dallas,Mavericks,1,-2090.0
1998,TD Garden,1610612741,Chicago,Bulls,2,592.2
1998,TD Garden,1610612744,Golden State,Warriors,1,592.2
1998,TD Garden,1610612745,Houston,Rockets,1,592.2
1998,TD Garden,1610612750,Minnesota,Timberwolves,1,592.2
1998,TD Garden,1610612751,New Jersey,Nets,1,592.2
1998,TD Garden,1610612752,New York,Knicks,1,592.2
1998,TD Garden,1610612754,Indiana,Pacers,2,592.2
1998,TD Garden,1610612755,Philadelphia,76ers,1,592.2
1998,TD Garden,1610612757,Portland,Trail Blazers,1,592.2
1998,TD Garden,1610612758,Sacramento,Kings,1,592.2
1998,TD Garden,1610612759,San Antonio,Spurs,1,592.2
1998,TD Garden,1610612760,Seattle,SuperSonics,1,592.2
1998,TD Garden,1610612762,Utah,Jazz,1,592.2
1998,TD Garden,1610612753,Orlando,Magic,2,246.7
1998,TD Garden,1610612764,Washington,Wizards,2,12.6
1998,TD Garden,1610612765,Detroit,Pistons,2,-209.1
1998,TD Garden,1610612749,Milwaukee,Bucks,2,-239.0
1998,TD Garden,1610612739,Cleveland,Cavaliers,2,-262.2
1998,TD Garden,1610612766,Charlotte,Hornets,1,-277.2
1998,TD Garden,1610612748,Miami,Heat,2,-652.6
1998,TD Garden,1610612761,Toronto,Raptors,1,-851.6
1998,TD Garden,1610612742,Dallas,Mavericks,1,-918.6
1998,TD Garden,1610612746,Los Angeles,Clippers,1,-1034.1
1998,TD Garden,1610612763,Vancouver,Grizzlies,1,-1232.1
1998,TD Garden,1610612743,Denver,Nuggets,1,-2361.3
1998,Target Center,1610612749,Milwaukee,Bucks,1,2286.3
1998,Target Center,1610612741,Chicago,Bulls,1,2192.8
1998,Target Center,1610612742,Dallas,Mavericks,2,1293.1
1998,Target Center,1610612745,Houston,Rockets,1,1151.4
1998,Target Center,1610612738,Boston,Celtics,1,1072.3
1998,Target Center,1610612766,Charlotte,Hornets,1,1072.3
1998,Target Center,1610612762,Utah,Jazz,2,749.8
1998,Target Center,1610612765,Detroit,Pistons,1,707.7
1998,Target Center,1610612747,Los Angeles,Lakers,2,589.1
1998,Target Center,1610612743,Denver,Nuggets,2,559.3
1998,Target Center,1610612755,Philadelphia,76ers,1,499.2
1998,Target Center,1610612746,Los Angeles,Clippers,2,474.1
1998,Target Center,1610612761,Toronto,Raptors,1,199.4
1998,Target Center,1610612748,Miami,Heat,1,16.5
1998,Target Center,1610612751,New Jersey,Nets,1,-15.3
1998,Target Center,1610612757,Portland,Trail Blazers,2,-22.5
1998,Target Center,1610612763,Vancouver,Grizzlies,2,-48.2
1998,Target Center,1610612756,Phoenix,Suns,2,-130.3
1998,Target Center,1610612760,Seattle,SuperSonics,4,-473.7
1998,Target Center,1610612752,New York,Knicks,1,-753.7
1998,Target Center,1610612753,Orlando,Magic,1,-892.4
1998,Target Center,1610612758,Sacramento,Kings,2,-922.2
1998,Target Center,1610612739,Cleveland,Cavaliers,1,-985.8
1998,Target Center,1610612754,Indiana,Pacers,1,-1440.8
1998,Target Center,1610612764,Washington,Wizards,1,-1510.6
1998,Target Center,1610612744,Golden State,Warriors,2,-1664.7
1998,Target Center,1610612759,San Antonio,Spurs,1,-3459.9
1998,The Forum,1610612737,Atlanta,Hawks,1,588.7
1998,The Forum,1610612738,Boston,Celtics,1,588.7
1998,The Forum,1610612741,Chicago,Bulls,1,588.7
1998,The Forum,1610612742,Dallas,Mavericks,1,588.7
1998,The Forum,1610612745,Houston,Rockets,2,588.7
1998,The Forum,1610612746,Los Angeles,Clippers,2,588.7
1998,The Forum,1610612748,Miami,Heat,1,588.7
1998,The Forum,1610612750,Minnesota,Timberwolves,1,588.7
1998,The Forum,1610612752,New York,Knicks,1,588.7
1998,The Forum,1610612753,Orlando,Magic,1,588.7
1998,The Forum,1610612754,Indiana,Pacers,1,588.7
1998,The Forum,1610612755,Philadelphia,76ers,1,588.7
1998,The Forum,1610612756,Phoenix,Suns,2,588.7
1998,The Forum,1610612759,San Antonio,Spurs,2,588.7
1998,The Forum,1610612764,Washington,Wizards,1,588.7
1998,The Forum,1610612765,Detroit,Pistons,1,588.7
1998,The Forum,1610612766,Charlotte,Hornets,1,588.7
1998,The Forum,1610612763,Vancouver,Grizzlies,2,400.6
1998,The Forum,1610612760,Seattle,SuperSonics,3,392.5
1998,The Forum,1610612762,Utah,Jazz,4,-32.2
1998,The Forum,1610612757,Portland,Trail Blazers,4,-441.3
1998,The Forum,1610612758,Sacramento,Kings,2,-486.9
1998,The Forum,1610612751,New Jersey,Nets,1,-1325.0
1998,The Forum,1610612749,Milwaukee,Bucks,1,-1489.5
1998,The Forum,1610612743,Denver,Nuggets,1,-1917.0
1998,The Forum,1610612761,Toronto,Raptors,1,-2047.6
1998,The Forum,1610612744,Golden State,Warriors,2,-2347.2
1998,The Palace of Auburn Hills,1610612738,Boston,Celtics,1,2987.8
1998,The Palace of Auburn Hills,1610612741,Chicago,Bulls,2,2987.8
1998,The Palace of Auburn Hills,1610612747,Los Angeles,Lakers,1,2987.8
1998,The Palace of Auburn Hills,1610612748,Miami,Heat,1,2987.8
1998,The Palace of Auburn Hills,1610612752,New York,Knicks,2,2987.8
1998,The Palace of Auburn Hills,1610612762,Utah,Jazz,1,2987.8
1998,The Palace of Auburn Hills,1610612764,Washington,Wizards,1,2987.8
1998,The Palace of Auburn Hills,1610612737,Atlanta,Hawks,2,1141.7
1998,The Palace of Auburn Hills,1610612755,Philadelphia,76ers,2,1053.9
1998,The Palace of Auburn Hills,1610612739,Cleveland,Cavaliers,2,815.6
1998,The Palace of Auburn Hills,1610612753,Orlando,Magic,2,624.1
1998,The Palace of Auburn Hills,1610612754,Indiana,Pacers,2,459.3
1998,The Palace of Auburn Hills,1610612750,Minnesota,Timberwolves,1,290.8
1998,The Palace of Auburn Hills,1610612749,Milwaukee,Bucks,2,-19.3
1998,The Palace of Auburn Hills,1610612761,Toronto,Raptors,1,-82.0
1998,The Palace of Auburn Hills,1610612759,San Antonio,Spurs,1,-313.1
1998,The Palace of Auburn Hills,1610612760,Seattle,SuperSonics,1,-762.9
1998,The Palace of Auburn Hills,1610612744,Golden State,Warriors,1,-822.5
1998,The Palace of Auburn Hills,1610612746,Los Angeles,Clippers,1,-1510.6
1998,The Palace of Auburn Hills,1610612745,Houston,Rockets,1,-1676.9
1998,The Palace of Auburn Hills,1610612766,Charlotte,Hornets,2,-2126.3
1998,The Palace of Auburn Hills,1610612751,New Jersey,Nets,2,-2453.4
1998,The Palace of Auburn Hills,1610612758,Sacramento,Kings,1,-3018.2
1998,The Palace of Auburn Hills,1610612757,Portland,Trail Blazers,1,-3041.9
1998,The Palace of Auburn Hills,1610612763,Vancouver,Grizzlies,1,-3221.6
1998,The Palace of Auburn Hills,1610612742,Dallas,Mavericks,1,-3579.0
1998,The Palace of Auburn Hills,1610612756,Phoenix,Suns,1,-3716.6
1998,The Palace of Auburn Hills,1610612743,Denver,Nuggets,1,-4427.3
1998,The Summit,1610612737,Atlanta,Hawks,1,0.0
1998,The Summit,1610612739,Cleveland,Cavaliers,1,0.0
1998,The Summit,1610612741,Chicago,Bulls,1,0.0
1998,The Summit,1610612742,Dallas,Mavericks,2,0.0
1998,The Summit,1610612743,Denver,Nuggets,2,0.0
1998,The Summit,1610612744,Golden State,Warriors,1,0.0
1998,The Summit,1610612746,Los Angeles,Clippers,2,0.0
1998,The Summit,1610612747,Los Angeles,Lakers,2,0.0
1998,The Summit,1610612748,Miami,Heat,1,0.0
1998,The Summit,1610612749,Milwaukee,Bucks,1,0.0
1998,The Summit,1610612750,Minnesota,Timberwolves,1,0.0
1998,The Summit,1610612751,New Jersey,Nets,1,0.0
1998,The Summit,1610612752,New York,Knicks,1,0.0
1998,The Summit,1610612753,Orlando,Magic,1,0.0
1998,The Summit,1610612754,Indiana,Pacers,1,0.0
1998,The Summit,1610612755,Philadelphia,76ers,1,0.0
1998,The Summit,1610612756,Phoenix,Suns,2,0.0
1998,The Summit,1610612757,Portland,Trail Blazers,2,0.0
1998,The Summit,1610612758,Sacramento,Kings,2,0.0
1998,The Summit,1610612759,San Antonio,Spurs,2,0.0
1998,The Summit,1610612760,Seattle,SuperSonics,1,0.0
1998,The Summit,1610612762,Utah,Jazz,1,0.0
1998,The Summit,1610612763,Vancouver,Grizzlies,2,0.0
1998,The Summit,1610612764,Washington,Wizards,1,0.0
1998,The Summit,1610612766,Charlotte,Hornets,1,0.0
1998,United Center,1610612745,Houston,Rockets,1,238.1
1998,United Center,1610612737,Atlanta,Hawks,1,236.0
1998,United Center,1610612755,Philadelphia,76ers,1,224.7
1998,United Center,1610612752,New York,Knicks,2,171.7
1998,United Center,1610612748,Miami,Heat,2,169.1
1998,United Center,1610612747,Los Angeles,Lakers,1,145.4
1998,United Center,1610612760,Seattle,SuperSonics,1,138.2
1998,United Center,1610612765,Detroit,Pistons,2,64.6
1998,United Center,1610612763,Vancouver,Grizzlies,1,46.6
1998,United Center,1610612754,Indiana,Pacers,5,27.3
1998,United Center,1610612750,Minnesota,Timberwolves,1,7.5
1998,United Center,1610612762,Utah,Jazz,3,0.0
1998,United Center,1610612753,Orlando,Magic,2,-21.8
1998,United Center,1610612766,Charlotte,Hornets,4,-24.3
1998,United Center,1610612751,New Jersey,Nets,3,-27.4
1998,United Center,1610612758,Sacramento,Kings,1,-65.6
1998,United Center,1610612746,Los Angeles,Clippers,1,-75.9
1998,United Center,1610612739,Cleveland,Cavaliers,2,-75.9
1998,United Center,1610612749,Milwaukee,Bucks,1,-83.1
1998,United Center,1610612756,Phoenix,Suns,1,-92.4
1998,United Center,1610612738,Boston,Celtics,2,-106.8
1998,United Center,1610612759,San Antonio,Spurs,1,-112.9
1998,United Center,1610612761,Toronto,Raptors,1,-114.0
1998,United Center,1610612764,Washington,Wizards,2,-122.2
1998,United Center,1610612757,Portland,Trail Blazers,1,-161.3
1998,United Center,1610612743,Denver,Nuggets,1,-172.6
1998,United Center,1610612742,Dallas,Mavericks,1,-273.5
1998,Xfinity Mobile Arena,1610612741,Chicago,Bulls,1,5246.9
1998,Xfinity Mobile Arena,1610612762,Utah,Jazz,1,4967.3
1998,Xfinity Mobile Arena,1610612747,Los Angeles,Lakers,1,4846.0
1998,Xfinity Mobile Arena,1610612745,Houston,Rockets,1,4640.5
1998,Xfinity Mobile Arena,1610612752,New York,Knicks,2,4447.2
1998,Xfinity Mobile Arena,1610612766,Charlotte,Hornets,1,3634.3
1998,Xfinity Mobile Arena,1610612758,Sacramento,Kings,1,2151.2
1998,Xfinity Mobile Arena,1610612738,Boston,Celtics,2,1425.1
1998,Xfinity Mobile Arena,1610612744,Golden State,Warriors,1,1045.3
1998,Xfinity Mobile Arena,1610612737,Atlanta,Hawks,2,632.1
1998,Xfinity Mobile Arena,1610612751,New Jersey,Nets,2,588.5
1998,Xfinity Mobile Arena,1610612760,Seattle,SuperSonics,1,470.8
1998,Xfinity Mobile Arena,1610612757,Portland,Trail Blazers,1,325.9
1998,Xfinity Mobile Arena,1610612754,Indiana,Pacers,2,52.5
1998,Xfinity Mobile Arena,1610612761,Toronto,Raptors,1,-196.2
1998,Xfinity Mobile Arena,1610612765,Detroit,Pistons,2,-465.5
1998,Xfinity Mobile Arena,1610612748,Miami,Heat,2,-1033.9
1998,Xfinity Mobile Arena,1610612753,Orlando,Magic,2,-1486.6
1998,Xfinity Mobile Arena,1610612764,Washington,Wizards,2,-1626.9
1998,Xfinity Mobile Arena,1610612746,Los Angeles,Clippers,1,-1807.8
1998,Xfinity Mobile Arena,1610612739,Cleveland,Cavaliers,2,-3134.7
1998,Xfinity Mobile Arena,1610612756,Phoenix,Suns,1,-3301.2
1998,Xfinity Mobile Arena,1610612749,Milwaukee,Bucks,1,-3320.7
1998,Xfinity Mobile Arena,1610612743,Denver,Nuggets,1,-3555.0
1998,Xfinity Mobile Arena,1610612750,Minnesota,Timberwolves,1,-4166.6
1998,Xfinity Mobile Arena,1610612742,Dallas,Mavericks,1,-4471.8
1998,Xfinity Mobile Arena,1610612763,Vancouver,Grizzlies,1,-5304.3
1999,Alamodome,1610612752,New York,Knicks,2,9828.3
1999,Alamodome,1610612762,Utah,Jazz,2,6269.1
1999,Alamodome,1610612747,Los Angeles,Lakers,4,5336.0
1999,Alamodome,1610612757,Portland,Trail Blazers,3,4708.6
1999,Alamodome,1610612745,Houston,Rockets,1,3586.0
1999,Alamodome,1610612742,Dallas,Mavericks,2,1749.6
1999,Alamodome,1610612758,Sacramento,Kings,1,-1719.7
1999,Alamodome,1610612746,Los Angeles,Clippers,2,-2605.8
1999,Alamodome,1610612753,Orlando,Magic,1,-2815.4
1999,Alamodome,1610612743,Denver,Nuggets,1,-4334.4
1999,Alamodome,1610612763,Vancouver,Grizzlies,1,-4456.7
1999,Alamodome,1610612761,Toronto,Raptors,1,-4555.0
1999,Alamodome,1610612760,Seattle,SuperSonics,2,-4976.3
1999,Alamodome,1610612756,Phoenix,Suns,2,-5500.6
1999,Alamodome,1610612750,Minnesota,Timberwolves,4,-6140.5
1999,Alamodome,1610612744,Golden State,Warriors,1,-6141.0
1999,Amway Arena,1610612745,Houston,Rockets,1,894.0
1999,Amway Arena,1610612747,Los Angeles,Lakers,1,894.0
1999,Amway Arena,1610612748,Miami,Heat,2,894.0
1999,Amway Arena,1610612752,New York,Knicks,1,894.0
1999,Amway Arena,1610612754,Indiana,Pacers,1,894.0
1999,Amway Arena,1610612761,Toronto,Raptors,1,894.0
1999,Amway Arena,1610612765,Detroit,Pistons,1,894.0
1999,Amway Arena,1610612749,Milwaukee,Bucks,1,481.3
1999,Amway Arena,1610612758,Sacramento,Kings,1,154.4
1999,Amway Arena,1610612755,Philadelphia,76ers,3,56.0
1999,Amway Arena,1610612751,New Jersey,Nets,2,13.5
1999,Amway Arena,1610612766,Charlotte,Hornets,2,-504.5
1999,Amway Arena,1610612741,Chicago,Bulls,1,-598.8
1999,Amway Arena,1610612739,Cleveland,Cavaliers,1,-855.5
1999,Amway Arena,1610612737,Atlanta,Hawks,2,-939.3
1999,Amway Arena,1610612738,Boston,Celtics,1,-1031.5
1999,Amway Arena,1610612764,Washington,Wizards,2,-1304.9
1999,Bradley Center,1610612754,Indiana,Pacers,1,3104.5
1999,Bradley Center,1610612751,New Jersey,Nets,1,2956.0
1999,Bradley Center,1610612739,Cleveland,Cavaliers,2,2166.2
1999,Bradley Center,1610612766,Charlotte,Hornets,2,824.4
1999,Bradley Center,1610612765,Detroit,Pistons,2,782.5
1999,Bradley Center,1610612752,New York,Knicks,2,613.7
1999,Bradley Center,1610612748,Miami,Heat,2,582.3
1999,Bradley Center,1610612760,Seattle,SuperSonics,1,510.7
1999,Bradley Center,1610612761,Toronto,Raptors,2,-567.1
1999,Bradley Center,1610612753,Orlando,Magic,1,-956.0
1999,Bradley Center,1610612764,Washington,Wizards,2,-1050.7
1999,Bradley Center,1610612738,Boston,Celtics,1,-1546.7
1999,Bradley Center,1610612756,Phoenix,Suns,1,-1973.3
1999,Bradley Center,1610612737,Atlanta,Hawks,1,-2330.8
1999,Bradley Center,1610612744,Golden State,Warriors,1,-3206.9
1999,Bradley Center,1610612741,Chicago,Bulls,1,-3260.2
1999,Capital One Arena,1610612753,Orlando,Magic,1,4756.4
1999,Capital One Arena,1610612757,Portland,Trail Blazers,1,2540.1
1999,Capital One Arena,1610612738,Boston,Celtics,2,1777.3
1999,Capital One Arena,1610612752,New York,Knicks,1,1369.3
1999,Capital One Arena,1610612737,Atlanta,Hawks,1,861.1
1999,Capital One Arena,1610612758,Sacramento,Kings,1,727.6
1999,Capital One Arena,1610612741,Chicago,Bulls,2,645.1
1999,Capital One Arena,1610612766,Charlotte,Hornets,1,237.1
1999,Capital One Arena,1610612765,Detroit,Pistons,1,209.0
1999,Capital One Arena,1610612755,Philadelphia,76ers,2,179.2
1999,Capital One Arena,1610612762,Utah,Jazz,1,5.5
1999,Capital One Arena,1610612739,Cleveland,Cavaliers,2,-141.7
1999,Capital One Arena,1610612761,Toronto,Raptors,2,-356.1
1999,Capital One Arena,1610612749,Milwaukee,Bucks,1,-1839.4
1999,Capital One Arena,1610612748,Miami,Heat,2,-2296.4
1999,Capital One Arena,1610612751,New Jersey,Nets,2,-2569.3
1999,Capital One Arena,1610612754,Indiana,Pacers,1,-3343.0
1999,Charlotte Coliseum,1610612762,Utah,Jazz,1,3853.2
1999,Charlotte Coliseum,1610612753,Orlando,Magic,1,2494.3
1999,Charlotte Coliseum,1610612754,Indiana,Pacers,1,2442.7
1999,Charlotte Coliseum,1610612751,New Jersey,Nets,1,1606.9
1999,Charlotte Coliseum,1610612741,Chicago,Bulls,1,1271.1
1999,Charlotte Coliseum,1610612755,Philadelphia,76ers,1,838.5
1999,Charlotte Coliseum,1610612752,New York,Knicks,1,477.4
1999,Charlotte Coliseum,1610612764,Washington,Wizards,1,-305.7
1999,Charlotte Coliseum,1610612749,Milwaukee,Bucks,1,-535.2
1999,Charlotte Coliseum,1610612765,Detroit,Pistons,2,-548.9
